weight_seed,n_rows,mean_objective,std_objective,coeff_json,component_json,rank,percentile
901389,12,63.772705,12.915632,"{""agv_remaining_ops"": -0.08341198853843564, ""agv_transport"": 1.4542276999704047, ""agv_wait"": 0.3163951729466824, ""machine_alt_gap"": 0.2355550007907569, ""machine_delay"": 0.4682063093175738, ""machine_pressure"": 0.29229413570301227, ""machine_proc"": 0.0, ""machine_queue"": 0.7117094068197196, ""machine_remaining_ops"": -0.13845899038813214, ""machine_remaining_work"": -0.0961718307730241, ""machine_transport"": 0.16081831690507623}","{""bottleneck"": 0.7142453142966452, ""disturbance"": 0.8589755637526325, ""job_urgency"": 1.0760507867380178, ""safety"": 0.5764120016932971, ""transport"": 1.030050972644243}",43,2.150000
901541,12,63.776893,13.786882,"{""agv_remaining_ops"": -0.08868944386114985, ""agv_transport"": 0.9596471089899996, ""agv_wait"": 0.1728610262213045, ""machine_alt_gap"": 0.3379729646137901, ""machine_delay"": 0.23826093884324592, ""machine_pressure"": 0.5027719894630196, ""machine_proc"": 0.0, ""machine_queue"": 0.30853265421642917, ""machine_remaining_ops"": -0.24248266596583049, ""machine_remaining_work"": -0.09197883643617362, ""machine_transport"": 0.1765235681366383}","{""bottleneck"": 1.3262769160319874, ""disturbance"": 0.7304799588869435, ""job_urgency"": 0.6485819301119513, ""safety"": 0.7084249135413123, ""transport"": 1.4060539810553516}",44,2.200000
901963,12,63.792245,11.255606,"{""agv_remaining_ops"": -0.20983757237439674, ""agv_transport"": 0.9861641904346942, ""agv_wait"": 0.18540168564216702, ""machine_alt_gap"": 0.21187213203384783, ""machine_delay"": 0.3265900482060677, ""machine_pressure"": 0.43517036309750756, ""machine_proc"": 0.0, ""machine_queue"": 0.5368514664023394, ""machine_remaining_ops"": -0.2600209868623033, ""machine_remaining_work"": -0.06049184589950656, ""machine_transport"": 0.15384825598576332}","{""bottleneck"": 1.357664943009257, ""disturbance"": 0.7043183137869261, ""job_urgency"": 1.2835036296533744, ""safety"": 1.1796478283094654, ""transport"": 0.9350485831899664}",45,2.250000
901092,12,63.807860,12.246194,"{""agv_remaining_ops"": -0.08557369960099635, ""agv_transport"": 1.1227362360416033, ""agv_wait"": 0.16769389055192108, ""machine_alt_gap"": 0.25625290222207225, ""machine_delay"": 0.3548859695373732, ""machine_pressure"": 0.2829934209944822, ""machine_proc"": 0.0, ""machine_queue"": 0.5025344815353449, ""machine_remaining_ops"": -0.11652043570516112, ""machine_remaining_work"": -0.05448086667398221, ""machine_transport"": 0.14106990130435737}","{""bottleneck"": 1.3562777793722252, ""disturbance"": 0.9916252798956754, ""job_urgency"": 1.351487780751034, ""safety"": 0.9795086076323181, ""transport"": 1.476190014822973}",46,2.300000
901334,12,63.868871,13.333267,"{""agv_remaining_ops"": -0.09516206998620927, ""agv_transport"": 1.2559962349997242, ""agv_wait"": 0.1612063617303999, ""machine_alt_gap"": 0.22500063296396247, ""machine_delay"": 0.2424525531357282, ""machine_pressure"": 0.5347390756433361, ""machine_proc"": 0.0, ""machine_queue"": 0.5120518446471706, ""machine_remaining_ops"": -0.11660751023727577, ""machine_remaining_work"": -0.08056198201851736, ""machine_transport"": 0.15223082669318463}","{""bottleneck"": 1.3997978360522274, ""disturbance"": 1.2305583522016525, ""job_urgency"": 1.3255704665261536, ""safety"": 0.8640942925202849, ""transport"": 1.4701247402965762}",47,2.350000
901877,12,63.883116,13.321940,"{""agv_remaining_ops"": -0.1983379808591668, ""agv_transport"": 0.830509244536206, ""agv_wait"": 0.22938555763362384, ""machine_alt_gap"": 0.18811708168564453, ""machine_delay"": 0.273131999177436, ""machine_pressure"": 0.5888921135930305, ""machine_proc"": 0.0, ""machine_queue"": 0.8098533201481521, ""machine_remaining_ops"": -0.17247273507849264, ""machine_remaining_work"": -0.09472294922097327, ""machine_transport"": 0.14040789357149497}","{""bottleneck"": 1.15400453347976, ""disturbance"": 1.0181018296198592, ""job_urgency"": 1.1999592931344423, ""safety"": 0.5558544254332599, ""transport"": 1.3664099494741357}",48,2.400000
900899,12,63.911475,14.013366,"{""agv_remaining_ops"": -0.0799371361591222, ""agv_transport"": 0.9533164669253837, ""agv_wait"": 0.3704393313164182, ""machine_alt_gap"": 0.25323430535266994, ""machine_delay"": 0.18433743888382112, ""machine_pressure"": 0.6386927692229936, ""machine_proc"": 0.0, ""machine_queue"": 0.34713936720973465, ""machine_remaining_ops"": -0.2451244725296071, ""machine_remaining_work"": -0.07526255584486809, ""machine_transport"": 0.0733930080548307}","{""bottleneck"": 0.8799019177395702, ""disturbance"": 0.9595241677346766, ""job_urgency"": 1.4295603443211216, ""safety"": 0.9326296159005477, ""transport"": 1.4157086810325712}",49,2.450000
901599,12,63.917635,11.818180,"{""agv_remaining_ops"": -0.11007310250682079, ""agv_transport"": 0.8890174076339242, ""agv_wait"": 0.16756785851737335, ""machine_alt_gap"": 0.21083729670187296, ""machine_delay"": 0.48468175990714, ""machine_pressure"": 0.6528857116145694, ""machine_proc"": 0.0, ""machine_queue"": 0.3510652392323314, ""machine_remaining_ops"": -0.24249581848508606, ""machine_remaining_work"": -0.04112158504747142, ""machine_transport"": 0.15209525501444193}","{""bottleneck"": 1.1877351786494437, ""disturbance"": 1.0080463145941299, ""job_urgency"": 0.6761007034896385, ""safety"": 0.9684467163724517, ""transport"": 1.4856873597830877}",50,2.500000
900530,12,63.929753,12.557077,"{""agv_remaining_ops"": -0.10906906724516892, ""agv_transport"": 1.0902734154939746, ""agv_wait"": 0.19195546599888103, ""machine_alt_gap"": 0.37854791018222067, ""machine_delay"": 0.3996384402716577, ""machine_pressure"": 0.4023509796887111, ""machine_proc"": 0.0, ""machine_queue"": 0.6149372961737932, ""machine_remaining_ops"": -0.14510785793138045, ""machine_remaining_work"": -0.07319841927083717, ""machine_transport"": 0.13801884125428107}","{""bottleneck"": 1.1213397644481962, ""disturbance"": 0.8871240981182638, ""job_urgency"": 1.13795940380678, ""safety"": 0.5577426862343154, ""transport"": 1.361644448450097}",51,2.550000
900825,12,63.930093,12.783654,"{""agv_remaining_ops"": -0.16324044877003382, ""agv_transport"": 1.2157865377609278, ""agv_wait"": 0.18846111153663173, ""machine_alt_gap"": 0.24431522980987416, ""machine_delay"": 0.3802242366576581, ""machine_pressure"": 0.6806917896720527, ""machine_proc"": 0.0, ""machine_queue"": 0.2940816482376059, ""machine_remaining_ops"": -0.15485155944487367, ""machine_remaining_work"": -0.0891300774486374, ""machine_transport"": 0.16100535943476704}","{""bottleneck"": 0.7264027844201734, ""disturbance"": 1.0686549698546184, ""job_urgency"": 1.0372558415974735, ""safety"": 0.9166683574505609, ""transport"": 1.1942472116675895}",52,2.600000
901968,12,63.933580,12.761461,"{""agv_remaining_ops"": -0.18961907338458403, ""agv_transport"": 0.541402776495536, ""agv_wait"": 0.25977195577449896, ""machine_alt_gap"": 0.19220344155518865, ""machine_delay"": 0.27099918566949094, ""machine_pressure"": 0.5857985438979121, ""machine_proc"": 0.0, ""machine_queue"": 0.4810139334057217, ""machine_remaining_ops"": -0.16182051459481936, ""machine_remaining_work"": -0.08718967262061143, ""machine_transport"": 0.1582777486152728}","{""bottleneck"": 1.1450889654881031, ""disturbance"": 0.9674941645137034, ""job_urgency"": 0.5171371173662513, ""safety"": 1.1824566350858479, ""transport"": 1.0237578694303577}",53,2.650000
901864,12,63.934487,12.547714,"{""agv_remaining_ops"": -0.14137309401863166, ""agv_transport"": 0.5597256453948614, ""agv_wait"": 0.15741490645231795, ""machine_alt_gap"": 0.1875725191938254, ""machine_delay"": 0.4124613463617251, ""machine_pressure"": 0.5671678058414489, ""machine_proc"": 0.0, ""machine_queue"": 0.7474283920593341, ""machine_remaining_ops"": -0.3125259711553127, ""machine_remaining_work"": -0.07285485409088527, ""machine_transport"": 0.17872897346080624}","{""bottleneck"": 1.3172387576636213, ""disturbance"": 1.3160940493907578, ""job_urgency"": 0.5646307353856691, ""safety"": 0.699013980281756, ""transport"": 1.41394695769266}",54,2.700000
900094,12,63.960517,13.721079,"{""agv_remaining_ops"": -0.1375962809681177, ""agv_transport"": 1.3006003727668491, ""agv_wait"": 0.19245849190466563, ""machine_alt_gap"": 0.2982807000317272, ""machine_delay"": 0.3704759117577112, ""machine_pressure"": 0.5425474086070052, ""machine_proc"": 0.0, ""machine_queue"": 0.33915162186628695, ""machine_remaining_ops"": -0.16492803364527742, ""machine_remaining_work"": -0.10394395712978022, ""machine_transport"": 0.1612531899160647}","{""bottleneck"": 0.9196810333714854, ""disturbance"": 0.7018320260451675, ""job_urgency"": 1.4058234160013559, ""safety"": 0.721247791281418, ""transport"": 1.3414097323273648}",55,2.750000
901820,12,63.961431,12.754578,"{""agv_remaining_ops"": -0.21570169135952685, ""agv_transport"": 0.51233221621198, ""agv_wait"": 0.33689107942966223, ""machine_alt_gap"": 0.4488743906608778, ""machine_delay"": 0.182605959605237, ""machine_pressure"": 0.4369670219591412, ""machine_proc"": 0.0, ""machine_queue"": 0.42269069136429527, ""machine_remaining_ops"": -0.27669007844580984, ""machine_remaining_work"": -0.10936541780111356, ""machine_transport"": 0.1676779595640385}","{""bottleneck"": 0.8758156842415474, ""disturbance"": 1.4564461807169387, ""job_urgency"": 1.4926955981171814, ""safety"": 1.2610227268480227, ""transport"": 1.43035587044806}",56,2.800000
900635,12,63.978442,12.961891,"{""agv_remaining_ops"": -0.1488166037944019, ""agv_transport"": 0.556531874582855, ""agv_wait"": 0.14782099687222675, ""machine_alt_gap"": 0.3510082606420177, ""machine_delay"": 0.4482459679511572, ""machine_pressure"": 0.5816607914403209, ""machine_proc"": 0.0, ""machine_queue"": 0.5452606288833384, ""machine_remaining_ops"": -0.17148629125766196, ""machine_remaining_work"": -0.07152781919426503, ""machine_transport"": 0.14634585477095038}","{""bottleneck"": 1.2376598505376664, ""disturbance"": 0.5422590728938903, ""job_urgency"": 1.4454206495102295, ""safety"": 0.6988248704983518, ""transport"": 1.496222975540634}",57,2.850000
901191,12,63.997844,12.850629,"{""agv_remaining_ops"": -0.09736053051037166, ""agv_transport"": 0.8272746473744774, ""agv_wait"": 0.20246463652823052, ""machine_alt_gap"": 0.3259127045196866, ""machine_delay"": 0.46135075188582786, ""machine_pressure"": 0.4765041541691225, ""machine_proc"": 0.0, ""machine_queue"": 0.6863012427666791, ""machine_remaining_ops"": -0.21787150249689616, ""machine_remaining_work"": -0.0992614090219921, ""machine_transport"": 0.16906453562840876}","{""bottleneck"": 0.6079545915674566, ""disturbance"": 0.9810154936642919, ""job_urgency"": 1.1234960147654705, ""safety"": 0.5093730391602173, ""transport"": 1.290811194163282}",58,2.900000
900417,12,64.001026,13.308484,"{""agv_remaining_ops"": -0.1990683911214685, ""agv_transport"": 1.3162380239882685, ""agv_wait"": 0.1559922644509658, ""machine_alt_gap"": 0.35464056723653814, ""machine_delay"": 0.43152495560360826, ""machine_pressure"": 0.6607623122201827, ""machine_proc"": 0.0, ""machine_queue"": 0.5476550863048661, ""machine_remaining_ops"": -0.18187743648631305, ""machine_remaining_work"": -0.07875930869843592, ""machine_transport"": 0.16043029402564954}","{""bottleneck"": 1.4231076499601931, ""disturbance"": 1.4891445467581885, ""job_urgency"": 0.5697426513781262, ""safety"": 0.571158414225567, ""transport"": 1.0266600881153982}",59,2.950000
900740,12,64.001163,13.585634,"{""agv_remaining_ops"": -0.10687690296421816, ""agv_transport"": 1.330470107566931, ""agv_wait"": 0.22831263874302113, ""machine_alt_gap"": 0.2833710529274568, ""machine_delay"": 0.21268057921432473, ""machine_pressure"": 0.6903094005028941, ""machine_proc"": 0.0, ""machine_queue"": 0.6623840801755255, ""machine_remaining_ops"": -0.22615031903994742, ""machine_remaining_work"": -0.07721586119419156, ""machine_transport"": 0.17621465758106275}","{""bottleneck"": 1.3194143746874132, ""disturbance"": 1.0384905315631658, ""job_urgency"": 0.8744576256710758, ""safety"": 0.7366022209948125, ""transport"": 1.2855763075535132}",60,3.000000
901615,12,64.003527,12.861784,"{""agv_remaining_ops"": -0.18302249481986013, ""agv_transport"": 0.8750229868170747, ""agv_wait"": 0.13166448158411875, ""machine_alt_gap"": 0.23736440105725265, ""machine_delay"": 0.251771593310475, ""machine_pressure"": 0.566353690692679, ""machine_proc"": 0.0, ""machine_queue"": 0.8011106988530244, ""machine_remaining_ops"": -0.21160888271937908, ""machine_remaining_work"": -0.056084076442579324, ""machine_transport"": 0.15249750046421515}","{""bottleneck"": 0.8606256244416757, ""disturbance"": 0.520993507474596, ""job_urgency"": 1.0694852231996954, ""safety"": 1.1234516327437905, ""transport"": 1.1375799046425694}",61,3.050000
901869,12,64.003780,12.632532,"{""agv_remaining_ops"": -0.13627516091596592, ""agv_transport"": 0.7459433478716252, ""agv_wait"": 0.3048563109311706, ""machine_alt_gap"": 0.28358065864419, ""machine_delay"": 0.1824683457548371, ""machine_pressure"": 0.5101307158911468, ""machine_proc"": 0.0, ""machine_queue"": 0.2979086965671318, ""machine_remaining_ops"": -0.1881567220170985, ""machine_remaining_work"": -0.11184562454536173, ""machine_transport"": 0.14571010303567852}","{""bottleneck"": 1.1084864447164442, ""disturbance"": 1.378439996100397, ""job_urgency"": 1.2279122583284352, ""safety"": 0.9976459861627284, ""transport"": 1.397224450845228}",62,3.100000
900745,12,64.027846,13.402160,"{""agv_remaining_ops"": -0.0978165660626085, ""agv_transport"": 1.3383420024911872, ""agv_wait"": 0.20462462846691612, ""machine_alt_gap"": 0.25199979869977324, ""machine_delay"": 0.29755461640130165, ""machine_pressure"": 0.654870673374943, ""machine_proc"": 0.0, ""machine_queue"": 0.7025923114594151, ""machine_remaining_ops"": -0.2813893243024682, ""machine_remaining_work"": -0.05770953939672662, ""machine_transport"": 0.11794172924959745}","{""bottleneck"": 0.9836525863079033, ""disturbance"": 0.9174120670983029, ""job_urgency"": 0.9289888101498777, ""safety"": 0.8413988920909271, ""transport"": 1.4653710023571604}",63,3.150000
900337,12,64.053026,12.427015,"{""agv_remaining_ops"": -0.14201566285201697, ""agv_transport"": 0.725832257042226, ""agv_wait"": 0.18348914034635336, ""machine_alt_gap"": 0.206135217621981, ""machine_delay"": 0.3933531150994861, ""machine_pressure"": 0.6632255755698617, ""machine_proc"": 0.0, ""machine_queue"": 0.3572290701127876, ""machine_remaining_ops"": -0.14867420807503498, ""machine_remaining_work"": -0.07146015266331594, ""machine_transport"": 0.14990057342519425}","{""bottleneck"": 0.9719075234864205, ""disturbance"": 1.3300126046294478, ""job_urgency"": 1.3181394954779204, ""safety"": 0.8262977087546105, ""transport"": 1.268257344634319}",64,3.200000
901745,12,64.071319,11.780819,"{""agv_remaining_ops"": -0.19342911379916022, ""agv_transport"": 1.039267866740118, ""agv_wait"": 0.2227205621775203, ""machine_alt_gap"": 0.17993690321851694, ""machine_delay"": 0.29020515741207376, ""machine_pressure"": 0.5963780750895717, ""machine_proc"": 0.0, ""machine_queue"": 0.3999441769589582, ""machine_remaining_ops"": -0.3105927017354001, ""machine_remaining_work"": -0.060617320470140124, ""machine_transport"": 0.13235983098545623}","{""bottleneck"": 1.2912843339581541, ""disturbance"": 1.1260976374944, ""job_urgency"": 0.7100553619197931, ""safety"": 0.8367874523647288, ""transport"": 0.9718642455007597}",65,3.250000
900263,12,64.072353,13.243787,"{""agv_remaining_ops"": -0.15868924327221065, ""agv_transport"": 0.6275808906870319, ""agv_wait"": 0.18646844838522203, ""machine_alt_gap"": 0.417783331690392, ""machine_delay"": 0.18301160167214134, ""machine_pressure"": 0.4326313491980512, ""machine_proc"": 0.0, ""machine_queue"": 0.29797900924781306, ""machine_remaining_ops"": -0.2738869148742418, ""machine_remaining_work"": -0.08465781511167673, ""machine_transport"": 0.17496833830819725}","{""bottleneck"": 0.6757499926415195, ""disturbance"": 1.4888930348019092, ""job_urgency"": 1.2912686400997857, ""safety"": 1.0037095375316252, ""transport"": 0.9854237601821606}",66,3.300000
901152,12,64.078119,12.649366,"{""agv_remaining_ops"": -0.15965786020116135, ""agv_transport"": 0.6912289472817186, ""agv_wait"": 0.2431898951204841, ""machine_alt_gap"": 0.4201716308838622, ""machine_delay"": 0.37308436162181874, ""machine_pressure"": 0.5609032496851074, ""machine_proc"": 0.0, ""machine_queue"": 0.4838194588012146, ""machine_remaining_ops"": -0.3012965824495332, ""machine_remaining_work"": -0.08561365328129229, ""machine_transport"": 0.14871493707623942}","{""bottleneck"": 1.3368382900085543, ""disturbance"": 0.878840645419397, ""job_urgency"": 1.3551714691357115, ""safety"": 1.0484761996508691, ""transport"": 1.315877894102874}",67,3.350000
901973,12,64.084412,12.592806,"{""agv_remaining_ops"": -0.14856232048716378, ""agv_transport"": 1.0859993257444458, ""agv_wait"": 0.301633757171181, ""machine_alt_gap"": 0.1859074198494166, ""machine_delay"": 0.30143655264318553, ""machine_pressure"": 0.40781532396258185, ""machine_proc"": 0.0, ""machine_queue"": 0.7297147067572711, ""machine_remaining_ops"": -0.21257782701529962, ""machine_remaining_work"": -0.11377274970130113, ""machine_transport"": 0.13831091441683016}","{""bottleneck"": 0.8017534233283952, ""disturbance"": 0.6595542386900458, ""job_urgency"": 0.8673207239391774, ""safety"": 0.5369884012556944, ""transport"": 1.147642729983502}",68,3.400000
